date,reference,country,title,author,is_gov,word_count,Body,central_bank,year,language,vader_polarity,lm_polarity,finbert_polarity
15/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
16/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
17/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
18/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
19/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
20/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
21/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
22/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
23/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
24/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
25/08/2006,r060725a_BOE,United Kingdom,Financial System Risks in the UK,Gieve,FALSE,2505,BOE,Bank of England,2006,en,0.9988,-0.188811187,0.14550914
26/08/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
27/08/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
28/08/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
29/08/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
30/08/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
31/08/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
01/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
02/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
03/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
04/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
05/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
06/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
07/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
08/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
09/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
10/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
11/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
12/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
13/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
14/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
15/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
16/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
17/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
18/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
19/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
20/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
21/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
22/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
23/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
24/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
25/09/2006,r060826a_BOE,United Kingdom,Jackson Hole Symposium,No_Info,FALSE,1699,BOE,Bank of England,2006,en,0.9969,-0.319587626,-0.042688385
26/09/2006,r060926a_BOE,United Kingdom,The Puzzle of UK Business Investment,Gieve,FALSE,2406,BOE,Bank of England,2006,en,0.9996,-0.052631578,-0.31737176
27/09/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
28/09/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
29/09/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
30/09/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
01/10/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
02/10/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
03/10/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
04/10/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
05/10/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
06/10/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
07/10/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
08/10/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
09/10/2006,r060927a_BOE,United Kingdom,Reflections on my first four votes on the MPC,Blanchflower,FALSE,3856,BOE,Bank of England,2006,en,-0.9978,-0.537313429,-0.13945965
10/10/2006,r061010a_BOE,United Kingdom,Speech,King,TRUE,2114,BOE,Bank of England,2006,en,0.999,-0.083333332,-0.23743664
11/10/2006,r061010a_BOE,United Kingdom,Speech,King,TRUE,2114,BOE,Bank of England,2006,en,0.999,-0.083333332,-0.23743664
12/10/2006,r061010a_BOE,United Kingdom,Speech,King,TRUE,2114,BOE,Bank of England,2006,en,0.999,-0.083333332,-0.23743664
13/10/2006,r061010a_BOE,United Kingdom,Speech,King,TRUE,2114,BOE,Bank of England,2006,en,0.999,-0.083333332,-0.23743664
14/10/2006,r061010a_BOE,United Kingdom,Speech,King,TRUE,2114,BOE,Bank of England,2006,en,0.999,-0.083333332,-0.23743664
15/10/2006,r061010a_BOE,United Kingdom,Speech,King,TRUE,2114,BOE,Bank of England,2006,en,0.999,-0.083333332,-0.23743664
16/10/2006,r061010a_BOE,United Kingdom,Speech,King,TRUE,2114,BOE,Bank of England,2006,en,0.999,-0.083333332,-0.23743664
17/10/2006,r061017a_BOE,United Kingdom,Hedge Funds and Financial Stability,Gieve,FALSE,2895,BOE,Bank of England,2006,en,0.9991,-0.235772356,-0.049798444
18/10/2006,r061017a_BOE,United Kingdom,Hedge Funds and Financial Stability,Gieve,FALSE,2895,BOE,Bank of England,2006,en,0.9991,-0.235772356,-0.049798444
19/10/2006,r061017a_BOE,United Kingdom,Hedge Funds and Financial Stability,Gieve,FALSE,2895,BOE,Bank of England,2006,en,0.9991,-0.235772356,-0.049798444
20/10/2006,r061020a_BOE,United Kingdom,"Prudential regulation, risk management and systematic stability",Clark,FALSE,3002,BOE,Bank of England,2006,en,0.9997,-0.252032518,0.09112578
21/10/2006,r061020a_BOE,United Kingdom,"Prudential regulation, risk management and systematic stability",Clark,FALSE,3002,BOE,Bank of England,2006,en,0.9997,-0.252032518,0.09112578
22/10/2006,r061020a_BOE,United Kingdom,"Prudential regulation, risk management and systematic stability",Clark,FALSE,3002,BOE,Bank of England,2006,en,0.9997,-0.252032518,0.09112578
23/10/2006,r061020a_BOE,United Kingdom,"Prudential regulation, risk management and systematic stability",Clark,FALSE,3002,BOE,Bank of England,2006,en,0.9997,-0.252032518,0.09112578
24/10/2006,r061024a_BOE,United Kingdom,Globalisation and Inflation,Bean,FALSE,4349,BOE,Bank of England,2006,en,0.9998,-0.106382978,-0.094362326
25/10/2006,r061024a_BOE,United Kingdom,Globalisation and Inflation,Bean,FALSE,4349,BOE,Bank of England,2006,en,0.9998,-0.106382978,-0.094362326
26/10/2006,r061026a_BOE,United Kingdom,Managing a bank-specific crisis: A UK perspective,Bond,FALSE,2953,BOE,Bank of England,2006,en,0.9912,-0.333333331,-0.07810709
27/10/2006,r061026a_BOE,United Kingdom,Managing a bank-specific crisis: A UK perspective,Bond,FALSE,2953,BOE,Bank of England,2006,en,0.9912,-0.333333331,-0.07810709
28/10/2006,r061026a_BOE,United Kingdom,Managing a bank-specific crisis: A UK perspective,Bond,FALSE,2953,BOE,Bank of England,2006,en,0.9912,-0.333333331,-0.07810709
29/10/2006,r061029a_BOE,United Kingdom,Trusting in Money: From Kirkcaldy to the MPC,King,TRUE,4492,BOE,Bank of England,2006,en,1,-0.103448275,0.008568898
30/10/2006,r061029a_BOE,United Kingdom,Trusting in Money: From Kirkcaldy to the MPC,King,TRUE,4492,BOE,Bank of England,2006,en,1,-0.103448275,0.008568898
31/10/2006,r061029a_BOE,United Kingdom,Trusting in Money: From Kirkcaldy to the MPC,King,TRUE,4492,BOE,Bank of England,2006,en,1,-0.103448275,0.008568898
01/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
02/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
03/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
04/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
05/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
06/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
07/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
08/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
09/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
10/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
11/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
12/11/2006,r061101a_BOE,United Kingdom,International Monetary Stability,Lomax,FALSE,4968,BOE,Bank of England,2006,en,0.9999,0.029126213,-0.033852756
13/11/2006,r061113a_BOE,United Kingdom,Practical Issues in Preparing for Cross-Border Financial Crises,Gieve,FALSE,2470,BOE,Bank of England,2006,en,0.9986,-0.333333331,-0.065595776
14/11/2006,r061113a_BOE,United Kingdom,Practical Issues in Preparing for Cross-Border Financial Crises,Gieve,FALSE,2470,BOE,Bank of England,2006,en,0.9986,-0.333333331,-0.065595776
15/11/2006,r061113a_BOE,United Kingdom,Practical Issues in Preparing for Cross-Border Financial Crises,Gieve,FALSE,2470,BOE,Bank of England,2006,en,0.9986,-0.333333331,-0.065595776
16/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
17/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
18/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
19/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
20/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
21/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
22/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
23/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
24/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
25/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
26/11/2006,r061116a_BOE,United Kingdom,Speech,King,TRUE,1626,BOE,Bank of England,2006,en,0.9996,0.4090909,0.25323954
27/11/2006,r061127a_BOE,United Kingdom,Perspectives on Current Monetary Policy,Lomax,FALSE,4271,BOE,Bank of England,2006,en,0.9998,-0.102564102,0.2929553
28/11/2006,r061127a_BOE,United Kingdom,Perspectives on Current Monetary Policy,Lomax,FALSE,4271,BOE,Bank of England,2006,en,0.9998,-0.102564102,0.2929553
29/11/2006,r061127a_BOE,United Kingdom,Perspectives on Current Monetary Policy,Lomax,FALSE,4271,BOE,Bank of England,2006,en,0.9998,-0.102564102,0.2929553
30/11/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
01/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
02/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
03/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
04/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
05/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
06/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
07/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
08/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
09/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
10/12/2006,r061130a_BOE,United Kingdom,Risks to the Commercial Property Market and Financial Stability,Jenkinson,FALSE,1940,BOE,Bank of England,2006,en,0.9985,-0.244897957,0.08315691
11/12/2006,r061211a_BOE,United Kingdom,"Macro, Asset Price and Financial System Uncertainties",No_Info,FALSE,4884,BOE,Bank of England,2006,en,0.9999,-0.191489361,-0.08830772
12/12/2006,r061211a_BOE,United Kingdom,"Macro, Asset Price and Financial System Uncertainties",No_Info,FALSE,4884,BOE,Bank of England,2006,en,0.9999,-0.191489361,-0.08830772
13/12/2006,r061211a_BOE,United Kingdom,"Macro, Asset Price and Financial System Uncertainties",No_Info,FALSE,4884,BOE,Bank of England,2006,en,0.9999,-0.191489361,-0.08830772
14/12/2006,r061214a_BOE,United Kingdom,Pricing for Perfection,Gieve,FALSE,2717,BOE,Bank of England,2006,en,0.9971,-0.311475408,-0.16223219
15/12/2006,r061214a_BOE,United Kingdom,Pricing for Perfection,Gieve,FALSE,2717,BOE,Bank of England,2006,en,0.9971,-0.311475408,-0.16223219
16/12/2006,r061214a_BOE,United Kingdom,Pricing for Perfection,Gieve,FALSE,2717,BOE,Bank of England,2006,en,0.9971,-0.311475408,-0.16223219
17/12/2006,r061214a_BOE,United Kingdom,Pricing for Perfection,Gieve,FALSE,2717,BOE,Bank of England,2006,en,0.9971,-0.311475408,-0.16223219
18/12/2006,r061214a_BOE,United Kingdom,Pricing for Perfection,Gieve,FALSE,2717,BOE,Bank of England,2006,en,0.9971,-0.311475408,-0.16223219
19/12/2006,r061214a_BOE,United Kingdom,Pricing for Perfection,Gieve,FALSE,2717,BOE,Bank of England,2006,en,0.9971,-0.311475408,-0.16223219
20/12/2006,r061214a_BOE,United Kingdom,Pricing for Perfection,Gieve,FALSE,2717,BOE,Bank of England,2006,en,0.9971,-0.311475408,-0.16223219
21/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
22/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
23/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
24/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
25/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
26/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
27/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
28/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
29/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
30/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
31/12/2006,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
01/01/2007,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
02/01/2007,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
03/01/2007,r061221a_BOE,United Kingdom,Through the looking Glass: Reform of the International Institutions,King,TRUE,3741,BOE,Bank of England,2006,en,0.9996,-0.285714284,-0.060930584
04/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
05/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
06/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
07/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
08/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
09/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
10/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
11/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
12/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
13/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
14/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
15/01/2007,r070104a_BOE,United Kingdom,The Impact of the Recent Migration from Eastern Europe on the UK Economy,No_Info,FALSE,7522,BOE,Bank of England,2007,en,0.9869,-0.365853657,-0.052971795
16/01/2007,r070116a_BOE,United Kingdom,Inflation and the Supply Side of the UK Economy,Sentance,FALSE,4615,BOE,Bank of England,2007,en,0.9999,-0.122580644,0.48482612
17/01/2007,r070116a_BOE,United Kingdom,Inflation and the Supply Side of the UK Economy,Sentance,FALSE,4615,BOE,Bank of England,2007,en,0.9999,-0.122580644,0.48482612
18/01/2007,r070118a_BOE,United Kingdom,Inflation and the Service Sector,Besley,FALSE,5626,BOE,Bank of England,2007,en,1,0.040462428,0.1416044
19/01/2007,r070118a_BOE,United Kingdom,Inflation and the Service Sector,Besley,FALSE,5626,BOE,Bank of England,2007,en,1,0.040462428,0.1416044
20/01/2007,r070118a_BOE,United Kingdom,Inflation and the Service Sector,Besley,FALSE,5626,BOE,Bank of England,2007,en,1,0.040462428,0.1416044
21/01/2007,r070118a_BOE,United Kingdom,Inflation and the Service Sector,Besley,FALSE,5626,BOE,Bank of England,2007,en,1,0.040462428,0.1416044
22/01/2007,r070118a_BOE,United Kingdom,Inflation and the Service Sector,Besley,FALSE,5626,BOE,Bank of England,2007,en,1,0.040462428,0.1416044
23/01/2007,r070123a_BOE,United Kingdom,Speech,King,TRUE,2343,BOE,Bank of England,2007,en,0.9996,-0.181818179,0.15761338
24/01/2007,r070123a_BOE,United Kingdom,Speech,King,TRUE,2343,BOE,Bank of England,2007,en,0.9996,-0.181818179,0.15761338
25/01/2007,r070123a_BOE,United Kingdom,Speech,King,TRUE,2343,BOE,Bank of England,2007,en,0.9996,-0.181818179,0.15761338
26/01/2007,r070123a_BOE,United Kingdom,Speech,King,TRUE,2343,BOE,Bank of England,2007,en,0.9996,-0.181818179,0.15761338
27/01/2007,r070123a_BOE,United Kingdom,Speech,King,TRUE,2343,BOE,Bank of England,2007,en,0.9996,-0.181818179,0.15761338
28/01/2007,r070123a_BOE,United Kingdom,Speech,King,TRUE,2343,BOE,Bank of England,2007,en,0.9996,-0.181818179,0.15761338
